상호,주소,휘발유_편차
지에스칼텍스㈜ 이마트포항점주유소,경북 포항시 남구 냉천로 10 (인덕동),-52.6175358971744
울트라주유소,경상북도 경주시 외동읍 산업로 2128,-52.552151642603896
(주)서울에너지 석정주유소,경기도 김포시 대곶면 대곶북로 525,-52.550047599870055
거북선주유소,전북 완주군 상관면 춘향로 3931,-52.54861751911686
이천주유소,대구 남구 이천로 119 (이천동),-52.545521374103586
기분좋은주유소,경북 경산시 압량면 대학로 362,-52.49236801833542
진동주유소, ,-52.455923118151205
우송주유소,충청북도 음성군 원남면 충청대로 60,-52.40816280411611
착한주유소,경북 경산시 진량읍 공단로 519,-52.4020855571066
파주경인주유소,경기 파주시 조리읍 통일로 124,-52.399214811875446
(주)한국에너지,대구 남구 두류공원로 103,-52.380880164775355
광신직영(두대셀프),경남 창원시 성산구 창원대로 442(대원동),-52.28995526719335
(주)에이스에너지 숭의주유소,인천 남구 참외전로 343 (숭의동),-52.272191203289395
동상주유소,경남 김해시 가야로 501 (동상동),-52.26939961587395
원흥제2주유소,경기 고양시 일산동구 성현로 533 (사리현동),-52.264132285068435
윤일에너지(주)굿모닝,충청남도 당진시 순성면 예당평야로 1521,-52.235912347504396
유일주유소,경기 양주시 부흥로 1300,-52.22028959829703
이마트 통영점주유소,경남 통영시 광도면 죽림4로 9,-52.16540111632788
정다운주유소,경기 수원시 장안구 경수대로 1021 (파장동),-52.084596948167125
그린주유소,대전광역시 중구 대종로 266 (문창동),-52.078525554237544
진주서부농협클린주유소,경남 진주시 서장대로 215,-52.06334822604572
태극주유소,대구 북구 노원로 159 (노원동3가),-52.03543312912268
KH에너지(주)직영 청도1주유소,인천 미추홀구 경원대로 813-9 (주안동),-52.017768727892445
웅천농협주유소,경남 창원시 진해구 웅천서로 38 (남문동),-52.005966475120324
SK부광주유소 원당점,경기 고양시 덕양구 원당로 433 (원당동),-52.00531319615287
동림제1주유소,대구 달성군 옥포면 비슬로 2165,-51.98308817314051
서부터미널주유소,대전광역시 중구 대둔산로 491  (산성동),-51.93396656234286
(주)대상오일 천마주유소,경북 경주시 강동면 산업로 5406,-51.92635414012172
(주)우양네트웍스 송산주유소,부산 강서구 호계로 200 (죽동동),-51.925127534228594
송산(시흥방향)주유소,경기 화성시 송산면 평택시흥고속도로 25,-51.91582309096338
가산농협주유소,경북 칠곡군 가산면 경북대로 1365,-51.90025167514768
우리알뜰주유소,전남 순천시 연자로 50-1  (동외동),-51.8823540944764
거창사과원예농협주유소,경남 거창군 거창읍 수남로 2245,-51.81438271114507
이마트 포항점 주유소,경북 포항시 남구 냉천로 10 (인덕동),-51.81121592629058
(주)진성에너지,경북 경주시  태종로 278 (충효동),-51.74324536548173
참사랑주유소,경기 수원시 권선구 매송고색로 810 (고색동),-51.731940437645825
송산(평택방향)주유소,경기 화성시 송산면 평택시흥고속도로 25,-51.71603501361804
주식회사 제이엠오일랜드,경북 김천시 영남대로 1398 (부곡동),-51.68652443297995
향호주유소,강원도 강릉시 주문진읍 동해대로 4785,-51.6844451427715
신우에너지,경기도 고양시 일산동구 성현로 177,-51.68026811585191
에스씨에너지(주) 서안성 주유소,경기 안성시 원곡면 남북대로 1106,-51.615249771412735
군산이마트셀프주유소,전북 군산시 구암3.1로 137 (경암동),-51.61323566881582
서전에너지(주)경기지사, ,-51.610172847485686
봉황농협주유소,전남 나주시 봉황면 봉황로 719-9,-51.607545837454936
스마트주유소,부산광역시 사상구 가야대로 377,-51.597100866284514
효문그린주유소,경상북도 경주시 외동읍 산업로 2128,-51.59532911535438
충주주유소,충북 충주시 중원대로 3506 (봉방동),-51.59117111619977
대양석유(주)아시아주유소,경남 창원시 마산회원구 북성로 443 (두척동),-51.57142565887279
반디석유시청점,광주 서구 천변좌하로 160 (치평동),-51.53468493731855
화원유원지주유소,대구 달성군 화원읍 사문진로 346,-51.494747887274464
서민주유소,대구광역시 북구  팔달로 89 (노원동3가),-51.47271866626838
아이러브주유소,대구 서구 팔달로 78 (비산동),-51.43144443719888
동일주유소,경남 합천군 묘산면 묘산로 189,-51.3041492903373
롯데마트 서대전점주유소,대전 유성구 유성대로 26-37 (원내동),-51.273203206660284
냉천주유소,대구 달성군 가창면 가창로 672,-51.253627210713674
정일주유소,경남 창원시 의창구 창원대로18번길 6-8 (팔용동),-51.222204693162695
비봉I.C셀프주유소,경기 화성시 비봉면 화성로 1940,-51.162350774611774
태하셀프주유소,경북 고령군 다산면 다산로 692,-51.135359947846126
경불주유소,경북 경주시 산업로 3619 (동방동),-51.13340959960604
금하철강스텐주유소, ,-51.1214408357268
파란들주유소,인천 서구 봉수대로 181 (가좌동),-51.06816279432844
(주)명진에너지직영호성주유소,광주 남구 독립로 143,-51.0594406124874
농협경제지주군위주유소,경북 군위군 효령면 경북대로 2185-1,-51.047550907436644
오일랜드(주)하남지점주유소,광주 광산구 사암로 790 (도천동),-51.02975627288289
정동농협주유소,경남 사천시 정동면 상정대로 2540-27,-51.022502545044894
혜광주유소,경기도 부천시 원미구  부천로 161 (춘의동),-51.00670479160345
(주)동강상사역전주유소,전북 익산시 익산대로 121 (창인동2가),-50.99638545204567
금하동곡주유소,광주 광산구 동곡로 104 (하산동),-50.99260528881888
대덕주유소,경북 칠곡군 동명면 경북대로 730,-50.98384506881614
(주)좋은기름나라연산주유소지점,부산 연제구 고분로 51 (연산동),-50.98168639307272
김천행복주유소,경북 김천시 영남대로 1650 (평화동),-50.97945724300502
남청주농협주유소,충북 청주시 서원구 남이면 청남로 1228,-50.94538589747032
청룡주유소,경북 포항시 남구 동해안로 5976,-50.940837876092736
동산주유소,경기도 오산시 오산천로 3-5(갈곶동),-50.86968256210134
남산주유소,경기 안성시 삼죽면 진촌리 422-2,-50.8665537431891
구미햇살주유소,경상북도 구미시  문장로 146 (도량동),-50.853465978839814
성석셀프주유소,경기 고양시 일산동구 성현로 58 (성석동),-50.85101715379019
탑self주유소,인천 미추홀구 송림로 217 (도화동),-50.80428020504217
기장IC주유소,부산 기장군 일광면 기장대로 670,-50.792659121984826
오일스토리 동패IC주유소,경기도 고양시 일산서구  덕이로 299,-50.78238633296078
㈜에스엔디유통 진영(부산)주유소/충전소,경남 김해시 진영읍 하계로96번길 68,-50.76933621268817
(주)믿음에너지,대구 서구 북비산로 154 (평리동),-50.75707019016325
가람주유소(S),광주광역시 서구  상무대로 1206 (농성동),-50.7528095944967
롯데주유소,경남 김해시 가야로 469,-50.75092987197096
성락주유소,서울특별시 영등포구 가마산로 414 (신길동),-50.75019489616845
지에스칼텍스(주) 이마트순천점주유소,전남 순천시 팔마로 191 (덕암동),-50.737175362037036
북부산새마을금고주유소,부산 북구 금곡대로 37,-50.70982261057109
(주)태산이앤엘 강변주유소,경상북도 칠곡군 칠곡대로 1146,-50.632443223942055
본리동주유소, ,-50.62593804698581
(주)대운주유소,전라남도 화순군 화순읍 화보로 4157,-50.58136272071707
효천주유소,경남 김해시 생림면 생림대로 1037,-50.55955578258573
(주)가온에너지 힘대로주유소,경남 김해시 김해대로 1924 (구산동),-50.55195912797968
극동주유소,대구 달서구 야외음악당로 83 (성당동),-50.54322986160045
지에스칼텍스㈜ 군산이마트셀프주유소,전북 군산시 구암3.1로 137 (경암동),-50.53509252738921
대동주유소,부산광역시 북구  금곡대로 70 (덕천동),-50.5244857914134
오하나주유소,인천 남구 경원대로 748 (주안동),-50.52428774843888
(주)디와이에너지동해주유소,광주 남구 대남대로 336 (월산동),-50.51928202906869
(주)좋은기름나라새사상셀프주유소지점,부산 사상구 새벽로 154,-50.51147974058925
해동주유소,경남 밀양시 무안면 사명로 147,-50.49583052838179
평양주유소,충청북도 청주시 흥덕구 사운로 69,-50.488528106835304
(주)오일할인마트주유소,대구광역시 남구 대명로 66 (대명동),-50.47515030331892
알뜰에이원주유소,인천 계양구 벌말로 583,-50.4690218511289
신흥주유소,전북 익산시 서동로 256 (신흥동),-50.46760191800892
(주)스타에너지상사 계양점,인천 계양구 벌말로 545,-50.44197428834555
조은에너지(주),경남 함안군 산인면 함마대로 2348,-50.431387459223906
가람주유소(S),광주 서구 상무대로 1206 (농성동),-50.417382092252325
법기주유소,경남 양산시 동서로 346,-50.4157487119949
뉴태광휴게주유소,경남 고성군 고성읍 남해안대로 2234,-50.41194879089433
천일주유소,경남 김해시 호계로 326 (부원동),-50.38945408236113
토리움 칠성주유소,대구 북구 칠곡중앙대로 624 (읍내동),-50.35909335143484
울트라주유소,경남 창원시 마산합포구 무학로 398 (자산동),-50.34654564915422
상일주유소,충북 청주시 서원구 남이면 청남로 1162,-50.33618611710596
에코셀프주유소,충남 논산시 연산면 계백로 1853,-50.301123470704496
동탄그린주유소,경기 화성시 동탄산단5길 10-44,-50.27444579999348
구미 이마트Self 주유소,경북 구미시 구미대로 256 (광평동),-50.22638219873107
에이스오일,경기도 포천시 내촌면 금강로 2182,-50.216072581990794
동명고속주유소,경북 칠곡군 동명면 경북대로 594,-50.1982698802339
삼보주유소,세종특별자치시 전의면 세종로 3880,-50.14303036553206
부경셀프주유소,부산 기장군 기장읍 반송로 1407,-50.12853494656849
두바이주유소,경남 창원시 마산회원구 봉양로 151 (봉암동),-50.118599756838584
일해주유소, ,-50.10164017156234
(주)퍼스트오일,대전 유성구 현충원로 213 (갑동),-50.088531952735686
월드컵주유소,전북 전주시 덕진구 온고을로 534 (여의동),-50.03891229947186
㈜에스엔디유통 진영(기장)주유소,경남 김해시 진영읍 하계로96번길 94-4,-50.02056785317156
(주)연강쌍둥이주유소,광주광역시 북구 군왕로 64,-50.010909169249814
에이치제이에너지주유소,경기 화성시 팔탄면 시청로 567,-49.990029733333714
(주)경상석유마창주유소,경남 창원시 마산회원구 팔용로 107 (합성동),-49.98919449612834
성림셀프주유소,경남 김해시 가야로 445 (동상동),-49.9851058105791
파주아동주유소,경기 파주시 통일로 622 (아동동),-49.958138408729276
울트라주유소, ,-49.95319088256765
통일로주유소,경기 고양시 덕양구 통일로 1020 (관산동),-49.94015781852643
코끼리주유소,경북 구미시 야은로 322,-49.9203207671674
안동VIP주유소/충전소,경북 안동시 경동로 962 (용상동),-49.91521900492597
서대구주유소,대구 서구 북비산로 41 (이현동),-49.893532135067694
남하주유소,경북 경산시 대경로 173,-49.852549107698216
태평셀프주유소, ,-49.84281074517058
신진주유소,경남 창원시 마산회원구 구암동1길 3.15대로948,-49.81595020279528
중도석유(주)옥산주유소/충전소,충북 청주시 흥덕구 옥산면 경부고속도로 309-1,-49.811296230994195
프라자오일(주)매천주유소,대구광역시 북구  칠곡중앙대로 97 (매천동),-49.77749047401895
태화주유소,울산광역시 남구 남산로 322,-49.77620417008466
진접self주유소,경기 남양주시 진접읍 양진로 929,-49.77571255390712
미추홀,인천광역시 연수구  비류대로 123 (옥련동),-49.73104984506204
한경주유소,경기 안성시 중앙로 308 (석정동),-49.71040909824612
군산현대주유소,전북 군산시 해망로 127(금암동),-49.65821409434821
오일할인마트 대명주유소,경북 칠곡군 동명면 팔공산로 46,-49.65596562412861
지성주유소,대구광역시 동구  동촌로 155 (동촌동),-49.63339017067377
KH에너지(주)직영 애니골주유소,경기 고양시 일산동구  무궁화로 307 (풍동),-49.626344226255775
미소주유소,경북 경산시 하양읍 대경로 255,-49.62303243298381
